"agency_cd","site_no","Date","GH","GH_cd"
"USGS","03447687",2013-07-16,8.46,"A"
"USGS","03447687",2013-07-17,7.82,"A"
"USGS","03447687",2013-07-18,7.65,"A"
"USGS","03447687",2013-07-19,7.22,"A"
"USGS","03447687",2013-07-20,7.08,"A"
"USGS","03447687",2013-07-21,7.44,"A"
"USGS","03447687",2013-07-22,7.88,"A"
"USGS","03447687",2013-07-23,7.62,"A"
"USGS","03447687",2013-07-24,7.13,"A"
"USGS","03447687",2013-07-25,6.86,"A"
"USGS","03447687",2013-07-26,7.04,"A"
"USGS","03447687",2013-07-27,8.35,"A"
"USGS","03447687",2013-07-28,8.33,"A"
"USGS","03447687",2013-07-29,7.01,"A"
"USGS","03447687",2013-07-30,6.62,"A"
"USGS","03447687",2013-07-31,6.65,"A"
"USGS","03447687",2013-08-01,6.71,"A"
"USGS","03447687",2013-08-02,6.81,"A"
"USGS","03447687",2013-08-03,6.41,"A"
"USGS","03447687",2013-08-04,6.21,"A"
"USGS","03447687",2013-08-05,6.06,"A"
"USGS","03447687",2013-08-06,6,"A"
"USGS","03447687",2013-08-07,6.74,"A"
"USGS","03447687",2013-08-08,8.65,"A"
"USGS","03447687",2013-08-09,8.23,"A"
"USGS","03447687",2013-08-10,7.49,"A"
"USGS","03447687",2013-08-11,8.23,"A"
"USGS","03447687",2013-08-12,8.28,"A"
"USGS","03447687",2013-08-13,7.89,"A"
"USGS","03447687",2013-08-14,6.8,"A"
"USGS","03447687",2013-08-15,6.45,"A"
"USGS","03447687",2013-08-16,6.27,"A"
"USGS","03447687",2013-08-17,6.13,"A"
"USGS","03447687",2013-08-18,6.16,"A"
"USGS","03447687",2013-08-19,7.36,"A"
"USGS","03447687",2013-08-20,8.05,"A"
"USGS","03447687",2013-08-21,6.99,"A"
"USGS","03447687",2013-08-22,6.7,"A"
"USGS","03447687",2013-08-23,6.52,"A"
"USGS","03447687",2013-08-24,6.47,"A"
"USGS","03447687",2013-08-25,6.31,"A"
"USGS","03447687",2013-08-26,6.07,"A"
"USGS","03447687",2013-08-27,5.95,"A"
"USGS","03447687",2013-08-28,5.85,"A"
"USGS","03447687",2013-08-29,5.76,"A"
"USGS","03447687",2013-08-30,5.84,"A"
"USGS","03447687",2013-08-31,5.95,"A"
"USGS","03447687",2013-09-01,5.99,"A"
"USGS","03447687",2013-09-02,6.18,"A"
"USGS","03447687",2013-09-03,5.86,"A"
"USGS","03447687",2013-09-04,5.73,"A"
"USGS","03447687",2013-09-05,5.56,"A"
"USGS","03447687",2013-09-06,5.46,"A"
"USGS","03447687",2013-09-07,5.4,"A"
"USGS","03447687",2013-09-08,5.36,"A"
"USGS","03447687",2013-09-09,5.32,"A"
"USGS","03447687",2013-09-10,5.27,"A"
"USGS","03447687",2013-09-11,5.22,"A"
"USGS","03447687",2013-09-12,5.29,"A"
"USGS","03447687",2013-09-13,5.38,"A"
"USGS","03447687",2013-09-14,5.19,"A"
"USGS","03447687",2013-09-15,5.1,"A"
"USGS","03447687",2013-09-16,5.07,"A"
"USGS","03447687",2013-09-17,5.03,"A"
"USGS","03447687",2013-09-18,4.99,"A"
"USGS","03447687",2013-09-19,4.99,"A"
"USGS","03447687",2013-09-20,5.02,"A"
"USGS","03447687",2013-09-21,5.31,"A"
"USGS","03447687",2013-09-22,6.37,"A"
"USGS","03447687",2013-09-23,5.54,"A"
"USGS","03447687",2013-09-24,5.19,"A"
"USGS","03447687",2013-09-25,5.91,"A"
"USGS","03447687",2013-09-26,6.33,"A"
"USGS","03447687",2013-09-27,5.6,"A"
"USGS","03447687",2013-09-28,5.33,"A"
"USGS","03447687",2013-09-29,5.2,"A"
"USGS","03447687",2013-09-30,5.13,"A"
"USGS","03447687",2013-10-01,5.07,"A"
"USGS","03447687",2013-10-02,5.01,"A"
"USGS","03447687",2013-10-03,4.96,"A"
"USGS","03447687",2013-10-04,4.92,"A"
"USGS","03447687",2013-10-05,4.88,"A"
"USGS","03447687",2013-10-06,4.84,"A"
"USGS","03447687",2013-10-07,6.29,"A"
"USGS","03447687",2013-10-08,6.03,"A"
"USGS","03447687",2013-10-09,5.31,"A"
"USGS","03447687",2013-10-10,5.11,"A"
"USGS","03447687",2013-10-11,5,"A"
"USGS","03447687",2013-10-12,4.94,"A"
"USGS","03447687",2013-10-13,4.91,"A"
"USGS","03447687",2013-10-14,4.96,"A"
"USGS","03447687",2013-10-15,4.92,"A"
"USGS","03447687",2013-10-16,4.87,"A"
"USGS","03447687",2013-10-17,4.85,"A"
"USGS","03447687",2013-10-18,4.85,"A"
"USGS","03447687",2013-10-19,4.81,"A"
"USGS","03447687",2013-10-20,4.76,"A"
"USGS","03447687",2013-10-21,4.72,"A"
"USGS","03447687",2013-10-22,4.71,"A"
"USGS","03447687",2013-10-23,4.68,"A"
"USGS","03447687",2013-10-24,4.63,"A"
"USGS","03447687",2013-10-25,4.61,"A"
"USGS","03447687",2013-10-26,4.59,"A"
"USGS","03447687",2013-10-27,4.6,"A"
"USGS","03447687",2013-10-28,4.61,"A"
"USGS","03447687",2013-10-29,4.61,"A"
"USGS","03447687",2013-10-30,4.59,"A"
"USGS","03447687",2013-10-31,4.55,"A"
"USGS","03447687",2013-11-01,4.6,"A"
"USGS","03447687",2013-11-02,4.79,"A"
"USGS","03447687",2013-11-03,4.64,"A"
"USGS","03447687",2013-11-04,4.54,"A"
"USGS","03447687",2013-11-05,4.51,"A"
"USGS","03447687",2013-11-06,4.51,"A"
"USGS","03447687",2013-11-07,4.55,"A"
"USGS","03447687",2013-11-08,4.53,"A"
"USGS","03447687",2013-11-09,4.47,"A"
"USGS","03447687",2013-11-10,4.46,"A"
"USGS","03447687",2013-11-11,4.44,"A"
"USGS","03447687",2013-11-12,4.43,"A"
"USGS","03447687",2013-11-13,4.39,"A"
"USGS","03447687",2013-11-14,4.38,"A"
"USGS","03447687",2013-11-15,4.4,"A"
"USGS","03447687",2013-11-16,4.48,"A"
"USGS","03447687",2013-11-17,4.54,"A"
"USGS","03447687",2013-11-18,4.88,"A"
"USGS","03447687",2013-11-19,4.8,"A"
"USGS","03447687",2013-11-20,4.56,"A"
"USGS","03447687",2013-11-21,4.49,"A"
"USGS","03447687",2013-11-22,4.62,"A"
"USGS","03447687",2013-11-23,4.69,"A"
"USGS","03447687",2013-11-24,4.56,"A"
"USGS","03447687",2013-11-25,4.47,"A"
"USGS","03447687",2013-11-26,6.22,"A"
"USGS","03447687",2013-11-27,9.29,"A"
"USGS","03447687",2013-11-28,8.95,"A"
"USGS","03447687",2013-11-29,6.96,"A"
"USGS","03447687",2013-11-30,5.85,"A"
"USGS","03447687",2013-12-01,5.57,"A"
"USGS","03447687",2013-12-02,5.4,"A"
"USGS","03447687",2013-12-03,5.27,"A"
"USGS","03447687",2013-12-04,5.17,"A"
"USGS","03447687",2013-12-05,5.12,"A"
"USGS","03447687",2013-12-06,5.9,"A"
"USGS","03447687",2013-12-07,7.27,"A"
"USGS","03447687",2013-12-08,6.72,"A"
"USGS","03447687",2013-12-09,7.75,"A"
"USGS","03447687",2013-12-10,8.35,"A"
"USGS","03447687",2013-12-11,7.47,"A"
"USGS","03447687",2013-12-12,6.62,"A"
"USGS","03447687",2013-12-13,6.22,"A"
"USGS","03447687",2013-12-14,6.64,"A"
"USGS","03447687",2013-12-15,7.49,"A"
"USGS","03447687",2013-12-16,6.6,"A"
"USGS","03447687",2013-12-17,6.2,"A"
"USGS","03447687",2013-12-18,5.96,"A"
"USGS","03447687",2013-12-19,5.79,"A"
"USGS","03447687",2013-12-20,5.67,"A"
"USGS","03447687",2013-12-21,5.65,"A"
"USGS","03447687",2013-12-22,8.23,"A"
"USGS","03447687",2013-12-23,11.31,"A"
"USGS","03447687",2013-12-24,10.81,"A"
"USGS","03447687",2013-12-25,9.72,"A"
"USGS","03447687",2013-12-26,7.79,"A"
"USGS","03447687",2013-12-27,6.83,"A"
"USGS","03447687",2013-12-28,6.53,"A"
"USGS","03447687",2013-12-29,8.02,"A"
"USGS","03447687",2013-12-30,8.24,"A"
"USGS","03447687",2013-12-31,7.2,"A"
"USGS","03447687",2014-01-01,6.74,"A"
"USGS","03447687",2014-01-02,6.53,"A"
"USGS","03447687",2014-01-03,6.38,"A"
"USGS","03447687",2014-01-04,6.17,"A"
"USGS","03447687",2014-01-05,6.09,"A"
"USGS","03447687",2014-01-06,6.13,"A"
"USGS","03447687",2014-01-07,5.95,"A"
"USGS","03447687",2014-01-08,5.81,"A"
"USGS","03447687",2014-01-09,5.8,"A"
"USGS","03447687",2014-01-10,6.11,"A"
"USGS","03447687",2014-01-11,8.47,"A"
"USGS","03447687",2014-01-12,9.6,"A"
"USGS","03447687",2014-01-13,8.61,"A"
"USGS","03447687",2014-01-14,7.32,"A"
"USGS","03447687",2014-01-15,6.92,"A"
"USGS","03447687",2014-01-16,6.63,"A"
"USGS","03447687",2014-01-17,6.43,"A"
"USGS","03447687",2014-01-18,6.29,"A"
"USGS","03447687",2014-01-19,6.16,"A"
"USGS","03447687",2014-01-20,6.07,"A"
"USGS","03447687",2014-01-21,6,"A"
"USGS","03447687",2014-01-22,5.9,"A"
"USGS","03447687",2014-01-23,5.79,"A"
"USGS","03447687",2014-01-24,5.65,"A"
"USGS","03447687",2014-01-25,5.63,"A"
"USGS","03447687",2014-01-26,5.68,"A"
"USGS","03447687",2014-01-27,5.62,"A"
"USGS","03447687",2014-01-28,5.56,"A"
"USGS","03447687",2014-01-29,5.5,"A"
"USGS","03447687",2014-01-30,5.38,"A"
"USGS","03447687",2014-01-31,5.42,"A"
"USGS","03447687",2014-02-01,5.42,"A"
"USGS","03447687",2014-02-02,5.39,"A"
"USGS","03447687",2014-02-03,5.87,"A"
"USGS","03447687",2014-02-04,5.99,"A"
"USGS","03447687",2014-02-05,6.16,"A"
"USGS","03447687",2014-02-06,6.15,"A"
"USGS","03447687",2014-02-07,5.82,"A"
"USGS","03447687",2014-02-08,5.68,"A"
"USGS","03447687",2014-02-09,5.59,"A"
"USGS","03447687",2014-02-10,5.54,"A"
"USGS","03447687",2014-02-11,5.53,"A"
"USGS","03447687",2014-02-12,5.47,"A"
"USGS","03447687",2014-02-13,5.6,"A"
"USGS","03447687",2014-02-14,5.56,"A"
"USGS","03447687",2014-02-15,5.74,"A"
"USGS","03447687",2014-02-16,5.69,"A"
"USGS","03447687",2014-02-17,5.64,"A"
"USGS","03447687",2014-02-18,5.62,"A"
"USGS","03447687",2014-02-19,5.86,"A"
"USGS","03447687",2014-02-20,6.16,"A"
"USGS","03447687",2014-02-21,6.82,"A"
"USGS","03447687",2014-02-22,6.97,"A"
"USGS","03447687",2014-02-23,6.33,"A"
"USGS","03447687",2014-02-24,6.05,"A"
"USGS","03447687",2014-02-25,5.87,"A"
"USGS","03447687",2014-02-26,5.74,"A"
"USGS","03447687",2014-02-27,5.64,"A"
"USGS","03447687",2014-02-28,5.55,"A"
"USGS","03447687",2014-03-01,5.45,"A"
"USGS","03447687",2014-03-02,5.41,"A"
"USGS","03447687",2014-03-03,5.45,"A"
"USGS","03447687",2014-03-04,5.49,"A"
"USGS","03447687",2014-03-05,5.35,"A"
"USGS","03447687",2014-03-06,5.3,"A"
"USGS","03447687",2014-03-07,5.73,"A"
"USGS","03447687",2014-03-08,5.74,"A"
"USGS","03447687",2014-03-09,5.48,"A"
"USGS","03447687",2014-03-10,5.39,"A"
"USGS","03447687",2014-03-11,5.33,"A"
"USGS","03447687",2014-03-12,5.29,"A"
"USGS","03447687",2014-03-13,5.23,"A"
"USGS","03447687",2014-03-14,5.14,"A"
"USGS","03447687",2014-03-15,5.12,"A"
"USGS","03447687",2014-03-16,5.24,"A"
"USGS","03447687",2014-03-17,5.84,"A"
"USGS","03447687",2014-03-18,5.84,"A"
"USGS","03447687",2014-03-19,5.59,"A"
"USGS","03447687",2014-03-20,5.45,"A"
"USGS","03447687",2014-03-21,5.34,"A"
"USGS","03447687",2014-03-22,5.27,"A"
"USGS","03447687",2014-03-23,5.31,"A"
"USGS","03447687",2014-03-24,5.3,"A"
"USGS","03447687",2014-03-25,5.21,"A"
"USGS","03447687",2014-03-26,5.17,"A"
"USGS","03447687",2014-03-27,5.1,"A"
"USGS","03447687",2014-03-28,5.08,"A"
"USGS","03447687",2014-03-29,5.28,"A"
"USGS","03447687",2014-03-30,5.6,"A"
"USGS","03447687",2014-03-31,5.34,"A"
"USGS","03447687",2014-04-01,5.21,"A"
"USGS","03447687",2014-04-02,5.16,"A"
"USGS","03447687",2014-04-03,5.1,"A"
"USGS","03447687",2014-04-04,5.07,"A"
"USGS","03447687",2014-04-05,5.04,"A"
"USGS","03447687",2014-04-06,4.98,"A"
"USGS","03447687",2014-04-07,7.07,"A"
"USGS","03447687",2014-04-08,8.39,"A"
"USGS","03447687",2014-04-09,7.02,"A"
"USGS","03447687",2014-04-10,6.27,"A"
"USGS","03447687",2014-04-11,5.96,"A"
"USGS","03447687",2014-04-12,5.78,"A"
"USGS","03447687",2014-04-13,5.64,"A"
"USGS","03447687",2014-04-14,5.59,"A"
"USGS","03447687",2014-04-15,6.36,"A"
"USGS","03447687",2014-04-16,6.43,"A"
"USGS","03447687",2014-04-17,5.93,"A"
"USGS","03447687",2014-04-18,5.74,"A"
"USGS","03447687",2014-04-19,6.42,"A"
"USGS","03447687",2014-04-20,7.12,"A"
"USGS","03447687",2014-04-21,6.47,"A"
"USGS","03447687",2014-04-22,6.16,"A"
"USGS","03447687",2014-04-23,5.99,"A"
"USGS","03447687",2014-04-24,5.8,"A"
"USGS","03447687",2014-04-25,5.68,"A"
"USGS","03447687",2014-04-26,5.59,"A"
"USGS","03447687",2014-04-27,5.5,"A"
"USGS","03447687",2014-04-28,5.46,"A"
"USGS","03447687",2014-04-29,6.5,"A"
"USGS","03447687",2014-04-30,6.25,"A"
"USGS","03447687",2014-05-01,5.86,"A"
"USGS","03447687",2014-05-02,5.66,"A"
"USGS","03447687",2014-05-03,5.54,"A"
"USGS","03447687",2014-05-04,5.43,"A"
"USGS","03447687",2014-05-05,5.34,"A"
"USGS","03447687",2014-05-06,5.27,"A"
"USGS","03447687",2014-05-07,5.2,"A"
"USGS","03447687",2014-05-08,5.13,"A"
"USGS","03447687",2014-05-09,5.09,"A"
"USGS","03447687",2014-05-10,5.21,"A"
"USGS","03447687",2014-05-11,5.2,"A"
"USGS","03447687",2014-05-12,5.09,"A"
"USGS","03447687",2014-05-13,5.08,"A"
"USGS","03447687",2014-05-14,4.98,"A"
"USGS","03447687",2014-05-15,7.45,"A"
"USGS","03447687",2014-05-16,8.1,"A"
"USGS","03447687",2014-05-17,6.61,"A"
"USGS","03447687",2014-05-18,6.03,"A"
"USGS","03447687",2014-05-19,5.85,"A"
"USGS","03447687",2014-05-20,5.65,"A"
"USGS","03447687",2014-05-21,5.51,"A"
"USGS","03447687",2014-05-22,5.38,"A"
"USGS","03447687",2014-05-23,5.28,"A"
"USGS","03447687",2014-05-24,5.19,"A"
"USGS","03447687",2014-05-25,5.23,"A"
"USGS","03447687",2014-05-26,5.68,"A"
"USGS","03447687",2014-05-27,5.51,"A"
"USGS","03447687",2014-05-28,5.7,"A"
"USGS","03447687",2014-05-29,5.52,"A"
"USGS","03447687",2014-05-30,5.74,"A"
"USGS","03447687",2014-05-31,5.69,"A"
"USGS","03447687",2014-06-01,5.37,"A"
"USGS","03447687",2014-06-02,5.23,"A"
"USGS","03447687",2014-06-03,5.1,"A"
"USGS","03447687",2014-06-04,5.03,"A"
"USGS","03447687",2014-06-05,4.96,"A"
"USGS","03447687",2014-06-06,4.91,"A"
"USGS","03447687",2014-06-07,4.93,"A"
"USGS","03447687",2014-06-08,5.42,"A"
"USGS","03447687",2014-06-09,5.19,"A"
"USGS","03447687",2014-06-10,4.91,"A"
"USGS","03447687",2014-06-11,4.84,"A"
"USGS","03447687",2014-06-12,5.25,"A"
"USGS","03447687",2014-06-13,5.55,"A"
"USGS","03447687",2014-06-14,6.01,"A"
"USGS","03447687",2014-06-15,5.2,"A"
"USGS","03447687",2014-06-16,4.98,"A"
"USGS","03447687",2014-06-17,5.01,"A"
"USGS","03447687",2014-06-18,4.92,"A"
"USGS","03447687",2014-06-19,5.06,"A"
"USGS","03447687",2014-06-20,5.55,"A"
"USGS","03447687",2014-06-21,5.73,"A"
"USGS","03447687",2014-06-22,5.08,"A"
"USGS","03447687",2014-06-23,4.89,"A"
"USGS","03447687",2014-06-24,5.26,"A"
"USGS","03447687",2014-06-25,5.36,"A"
"USGS","03447687",2014-06-26,5.08,"A"
"USGS","03447687",2014-06-27,4.93,"A"
"USGS","03447687",2014-06-28,4.92,"A"
"USGS","03447687",2014-06-29,5.73,"A"
"USGS","03447687",2014-06-30,6.57,"A"
"USGS","03447687",2014-07-01,5.6,"A"
"USGS","03447687",2014-07-02,5.19,"A"
"USGS","03447687",2014-07-03,5.01,"A"
"USGS","03447687",2014-07-04,5.1,"A"
"USGS","03447687",2014-07-05,4.85,"A"
"USGS","03447687",2014-07-06,4.71,"A"
"USGS","03447687",2014-07-07,4.63,"A"
"USGS","03447687",2014-07-08,4.57,"A"
"USGS","03447687",2014-07-09,4.64,"A"
"USGS","03447687",2014-07-10,5.35,"A"
"USGS","03447687",2014-07-11,5.19,"A"
"USGS","03447687",2014-07-12,4.84,"A"
"USGS","03447687",2014-07-13,4.66,"A"
"USGS","03447687",2014-07-14,4.66,"A"
"USGS","03447687",2014-07-15,4.56,"A"
"USGS","03447687",2014-07-16,4.6,"A"
"USGS","03447687",2014-07-17,4.43,"A"
"USGS","03447687",2014-07-18,4.72,"A"
"USGS","03447687",2014-07-19,5.88,"A"
"USGS","03447687",2014-07-20,6.79,"A"
"USGS","03447687",2014-07-21,6.08,"A"
"USGS","03447687",2014-07-22,6.71,"A"
"USGS","03447687",2014-07-23,5.86,"A"
"USGS","03447687",2014-07-24,6.18,"A"
"USGS","03447687",2014-07-25,5.92,"A"
"USGS","03447687",2014-07-26,5.34,"A"
"USGS","03447687",2014-07-27,5.08,"A"
"USGS","03447687",2014-07-28,5.23,"A"
"USGS","03447687",2014-07-29,4.96,"A"
"USGS","03447687",2014-07-30,4.78,"A"
"USGS","03447687",2014-07-31,4.72,"A"
"USGS","03447687",2014-08-01,4.89,"A"
"USGS","03447687",2014-08-02,4.78,"A"
"USGS","03447687",2014-08-03,4.71,"A"
"USGS","03447687",2014-08-04,4.7,"A"
"USGS","03447687",2014-08-05,4.86,"A"
"USGS","03447687",2014-08-06,4.92,"A"
"USGS","03447687",2014-08-07,4.7,"A"
"USGS","03447687",2014-08-08,4.81,"A"
"USGS","03447687",2014-08-09,5.31,"A"
"USGS","03447687",2014-08-10,6.71,"A"
"USGS","03447687",2014-08-11,5.74,"A"
"USGS","03447687",2014-08-12,5.3,"A"
"USGS","03447687",2014-08-13,5.03,"A"
"USGS","03447687",2014-08-14,4.8,"A"
"USGS","03447687",2014-08-15,4.7,"A"
"USGS","03447687",2014-08-16,4.62,"A"
"USGS","03447687",2014-08-17,4.54,"A"
"USGS","03447687",2014-08-18,4.49,"A"
"USGS","03447687",2014-08-19,4.45,"A"
"USGS","03447687",2014-08-20,4.42,"A"
"USGS","03447687",2014-08-21,4.5,"A"
"USGS","03447687",2014-08-22,4.66,"A"
"USGS","03447687",2014-08-23,4.38,"A"
"USGS","03447687",2014-08-24,4.3,"A"
"USGS","03447687",2014-08-25,4.3,"A"
"USGS","03447687",2014-08-26,4.22,"A"
"USGS","03447687",2014-08-27,4.17,"A"
"USGS","03447687",2014-08-28,4.13,"A"
"USGS","03447687",2014-08-29,4.07,"A"
"USGS","03447687",2014-08-30,4.04,"A"
"USGS","03447687",2014-08-31,4.41,"A"
"USGS","03447687",2014-09-01,4.39,"A"
"USGS","03447687",2014-09-02,4.26,"A"
"USGS","03447687",2014-09-03,4.52,"A"
"USGS","03447687",2014-09-04,4.9,"A"
"USGS","03447687",2014-09-05,5.13,"A"
"USGS","03447687",2014-09-06,4.53,"A"
"USGS","03447687",2014-09-07,4.47,"A"
"USGS","03447687",2014-09-08,7.34,"A"
"USGS","03447687",2014-09-09,5.63,"A"
"USGS","03447687",2014-09-10,4.92,"A"
"USGS","03447687",2014-09-11,4.71,"A"
"USGS","03447687",2014-09-12,4.74,"A"
"USGS","03447687",2014-09-13,4.81,"A"
"USGS","03447687",2014-09-14,4.6,"A"
"USGS","03447687",2014-09-15,4.54,"A"
"USGS","03447687",2014-09-16,4.63,"A"
"USGS","03447687",2014-09-17,4.58,"A"
"USGS","03447687",2014-09-18,4.43,"A"
"USGS","03447687",2014-09-19,4.34,"A"
"USGS","03447687",2014-09-20,4.33,"A"
"USGS","03447687",2014-09-21,4.27,"A"
"USGS","03447687",2014-09-22,4.19,"A"
"USGS","03447687",2014-09-23,4.12,"A"
"USGS","03447687",2014-09-24,4.09,"A"
"USGS","03447687",2014-09-25,4.09,"A"
"USGS","03447687",2014-09-26,4.09,"A"
"USGS","03447687",2014-09-27,4.08,"A"
"USGS","03447687",2014-09-28,4.04,"A"
"USGS","03447687",2014-09-29,4.04,"A"
"USGS","03447687",2014-09-30,4.14,"A"
"USGS","03447687",2014-10-01,4.08,"A"
"USGS","03447687",2014-10-02,4.01,"A"
"USGS","03447687",2014-10-03,4.1,"A"
"USGS","03447687",2014-10-04,4.36,"A"
"USGS","03447687",2014-10-05,4.2,"A"
"USGS","03447687",2014-10-06,4.03,"A"
"USGS","03447687",2014-10-07,4.18,"A"
"USGS","03447687",2014-10-08,4.23,"A"
"USGS","03447687",2014-10-09,4.13,"A"
"USGS","03447687",2014-10-10,4.04,"A"
"USGS","03447687",2014-10-11,4.04,"A"
"USGS","03447687",2014-10-12,4.14,"A"
"USGS","03447687",2014-10-13,4.48,"A"
"USGS","03447687",2014-10-14,5.89,"A"
"USGS","03447687",2014-10-15,9.82,"A"
"USGS","03447687",2014-10-16,9.11,"A"
"USGS","03447687",2014-10-17,6.61,"A"
"USGS","03447687",2014-10-18,5.53,"A"
"USGS","03447687",2014-10-19,5.21,"A"
"USGS","03447687",2014-10-20,5.01,"A"
"USGS","03447687",2014-10-21,4.89,"A"
"USGS","03447687",2014-10-22,4.78,"A"
"USGS","03447687",2014-10-23,4.68,"A"
"USGS","03447687",2014-10-24,4.62,"A"
"USGS","03447687",2014-10-25,4.57,"A"
"USGS","03447687",2014-10-26,4.51,"A"
"USGS","03447687",2014-10-27,4.47,"A"
"USGS","03447687",2014-10-28,4.43,"A"
"USGS","03447687",2014-10-29,4.4,"A"
"USGS","03447687",2014-10-30,4.38,"A"
"USGS","03447687",2014-10-31,4.35,"A"
"USGS","03447687",2014-11-01,4.37,"A"
"USGS","03447687",2014-11-02,4.35,"A"
"USGS","03447687",2014-11-03,4.31,"A"
"USGS","03447687",2014-11-04,4.29,"A"
"USGS","03447687",2014-11-05,4.28,"A"
"USGS","03447687",2014-11-06,4.27,"A"
"USGS","03447687",2014-11-07,4.24,"A"
"USGS","03447687",2014-11-08,4.21,"A"
"USGS","03447687",2014-11-09,4.2,"A"
"USGS","03447687",2014-11-10,4.18,"A"
"USGS","03447687",2014-11-11,4.16,"A"
"USGS","03447687",2014-11-12,4.15,"A"
"USGS","03447687",2014-11-13,4.14,"A"
"USGS","03447687",2014-11-14,4.13,"A"
"USGS","03447687",2014-11-15,4.1,"A"
"USGS","03447687",2014-11-16,4.08,"A"
"USGS","03447687",2014-11-17,5.04,"A"
"USGS","03447687",2014-11-18,5.57,"A"
"USGS","03447687",2014-11-19,4.75,"A"
"USGS","03447687",2014-11-20,4.5,"A"
"USGS","03447687",2014-11-21,4.41,"A"
"USGS","03447687",2014-11-22,4.34,"A"
"USGS","03447687",2014-11-23,5.13,"A"
"USGS","03447687",2014-11-24,8.95,"A"
"USGS","03447687",2014-11-25,7.96,"A"
"USGS","03447687",2014-11-26,6.44,"A"
"USGS","03447687",2014-11-27,5.97,"A"
"USGS","03447687",2014-11-28,5.51,"A"
"USGS","03447687",2014-11-29,5.28,"A"
"USGS","03447687",2014-11-30,5.13,"A"
"USGS","03447687",2014-12-01,5.03,"A"
"USGS","03447687",2014-12-02,4.93,"A"
"USGS","03447687",2014-12-03,4.85,"A"
"USGS","03447687",2014-12-04,4.79,"A"
"USGS","03447687",2014-12-05,4.74,"A"
"USGS","03447687",2014-12-06,4.75,"A"
"USGS","03447687",2014-12-07,4.78,"A"
"USGS","03447687",2014-12-08,4.67,"A"
"USGS","03447687",2014-12-09,4.62,"A"
"USGS","03447687",2014-12-10,4.59,"A"
"USGS","03447687",2014-12-11,4.54,"A"
"USGS","03447687",2014-12-12,4.5,"A"
"USGS","03447687",2014-12-13,4.48,"A"
"USGS","03447687",2014-12-14,4.48,"A"
"USGS","03447687",2014-12-15,4.45,"A"
"USGS","03447687",2014-12-16,4.45,"A"
"USGS","03447687",2014-12-17,4.47,"A"
"USGS","03447687",2014-12-18,4.41,"A"
"USGS","03447687",2014-12-19,4.37,"A"
"USGS","03447687",2014-12-20,4.36,"A"
"USGS","03447687",2014-12-21,4.34,"A"
"USGS","03447687",2014-12-22,4.34,"A"
"USGS","03447687",2014-12-23,4.51,"A"
"USGS","03447687",2014-12-24,7.48,"A"
"USGS","03447687",2014-12-25,7.48,"A"
"USGS","03447687",2014-12-26,6.08,"A"
"USGS","03447687",2014-12-27,5.57,"A"
"USGS","03447687",2014-12-28,5.34,"A"
"USGS","03447687",2014-12-29,5.39,"A"
"USGS","03447687",2014-12-30,5.33,"A"
"USGS","03447687",2014-12-31,5.13,"A"
"USGS","03447687",2015-01-01,5.02,"A"
"USGS","03447687",2015-01-02,4.95,"A"
"USGS","03447687",2015-01-03,5.17,"A"
"USGS","03447687",2015-01-04,8.33,"A"
"USGS","03447687",2015-01-05,8.91,"A"
"USGS","03447687",2015-01-06,7.21,"A"
"USGS","03447687",2015-01-07,6.26,"A"
"USGS","03447687",2015-01-08,5.82,"A"
"USGS","03447687",2015-01-09,5.62,"A"
"USGS","03447687",2015-01-10,5.48,"A"
"USGS","03447687",2015-01-11,5.35,"A"
"USGS","03447687",2015-01-12,5.46,"A"
"USGS","03447687",2015-01-13,5.51,"A"
"USGS","03447687",2015-01-14,5.35,"A"
"USGS","03447687",2015-01-15,5.25,"A"
"USGS","03447687",2015-01-16,5.17,"A"
"USGS","03447687",2015-01-17,5.1,"A"
"USGS","03447687",2015-01-18,5.04,"A"
"USGS","03447687",2015-01-19,4.99,"A"
"USGS","03447687",2015-01-20,4.95,"A"
"USGS","03447687",2015-01-21,4.9,"A"
"USGS","03447687",2015-01-22,4.86,"A"
"USGS","03447687",2015-01-23,5.04,"A"
"USGS","03447687",2015-01-24,5.77,"A"
"USGS","03447687",2015-01-25,5.5,"A"
"USGS","03447687",2015-01-26,5.25,"A"
"USGS","03447687",2015-01-27,5.12,"A"
"USGS","03447687",2015-01-28,5.01,"A"
"USGS","03447687",2015-01-29,4.94,"A"
"USGS","03447687",2015-01-30,4.93,"A"
"USGS","03447687",2015-01-31,4.87,"A"
"USGS","03447687",2015-02-01,4.85,"A"
"USGS","03447687",2015-02-02,5.57,"A"
"USGS","03447687",2015-02-03,5.67,"A"
"USGS","03447687",2015-02-04,5.31,"A"
"USGS","03447687",2015-02-05,5.2,"A"
"USGS","03447687",2015-02-06,4.99,"A"
"USGS","03447687",2015-02-07,4.92,"A"
"USGS","03447687",2015-02-08,4.94,"A"
"USGS","03447687",2015-02-09,4.94,"A"
"USGS","03447687",2015-02-10,5.01,"A"
"USGS","03447687",2015-02-11,4.88,"A"
"USGS","03447687",2015-02-12,4.82,"A"
"USGS","03447687",2015-02-13,4.75,"A"
"USGS","03447687",2015-02-14,4.73,"A"
"USGS","03447687",2015-02-15,4.69,"A"
"USGS","03447687",2015-02-16,4.66,"A"
"USGS","03447687",2015-02-17,5.01,"A"
